,Date,Value,Series_Code,Series_Name,Unit,Frequency
925,200506,7982.83160805,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
926,200507,-24265.70758363,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
927,200508,25118.05643476,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
928,200509,61736.98508917,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
929,200510,-9248.46788585,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
930,200511,29808.05865459,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
931,200512,-3103.18822576,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
932,200601,-49071.20637702,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
933,200602,6274.50710105,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
934,200603,26392.44971944,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
935,200604,-20985.75262488,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
936,200605,-32002.29586427,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
937,200606,-15862.9038149,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
938,200607,-5652.52135504,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
939,200608,19718.05039538,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
940,200609,31875.41798556,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
941,200610,-38264.9374128,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
942,200611,8805.38616948,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
943,200612,-34639.50943882,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
944,200701,16575.39327683,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
945,200702,35543.31573506,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
946,200703,1899.81658855,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
947,200704,-38280.0139939,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
948,200705,-671.1517137,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
949,200706,26731.89222974,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
950,200707,23704.68845445,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
951,200708,13263.45017173,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
952,200709,29382.72171503,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
953,200710,-3284.83307109,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
954,200711,18627.97860242,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
955,200712,-63421.93368383,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
956,200801,90375.2426897,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
957,200802,-21473.6661551,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
958,200803,82780.23078488,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
959,200804,-74655.56070748,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
960,200805,-53871.8341969,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
961,200806,-6134.56538333,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
962,200807,-16203.45552447,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
963,200808,-15296.08404635,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
964,200809,88385.41690124,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
965,200810,37720.69584206,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
966,200811,-16281.32791808,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
967,200812,-27397.11567935,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
968,200901,-11249.32614477,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
969,200902,-19644.69321174,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
970,200903,-11514.04529724,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
971,200904,11470.90150558,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
972,200905,16392.8252721,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
973,200906,-2375.73689057,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
974,200907,8862.1680223,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
975,200908,-5551.39907154,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
976,200909,10162.14344503,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
977,200910,-52078.36395307,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
978,200911,14644.87808545,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
979,200912,-31731.39412053,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
980,201001,-18664.43569718,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
981,201002,9283.42099984,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
982,201003,40935.91619699,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
983,201004,-7475.67264054,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
984,201005,9655.19640936,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
985,201006,30853.97534669,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
986,201007,-1486.91318236,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
987,201008,36116.80757933,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
988,201009,63636.14653842,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
989,201010,-34065.28195999,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
990,201011,-1990.68132024,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
991,201012,-7701.92549657,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
992,201101,-21004.01976481,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
993,201102,-9863.34294308,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
994,201103,66151.13025263,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
995,201104,-35731.17583761,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
996,201105,-32318.80317535,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
997,201106,-6856.33839104,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
998,201107,1771.29295885,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
999,201108,38945.4220225,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1000,201109,15740.87595337,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1001,201110,6288.08529322,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1002,201111,64224.61914875,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1003,201112,-54935.76203689,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1004,201201,44179.15602198,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1005,201202,30363.68202533,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1006,201203,7327.07011572,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1007,201204,-33974.73315882,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1008,201205,12805.21709615,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1009,201206,6685.8259669,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1010,201207,-16480.92165763,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1011,201208,3883.24457279,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1012,201209,50230.19830497,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1013,201210,-6919.52172353,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1014,201211,18711.21017426,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1015,201212,31300.28943635,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1016,201301,36880.12065494,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1017,201302,-31138.47383973,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1018,201303,9900.98100304,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1019,201304,-4713.75928136,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1020,201305,-2070.51826422,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1021,201306,-30003.02416631,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1022,201307,33150.36675069,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1023,201308,870.92712771,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1024,201309,76428.66890839,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1025,201310,-8362.81616371,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1026,201311,39496.17631159,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1027,201312,34523.33857545,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1028,201401,22294.95341238,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1029,201402,-13390.77075152,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1030,201403,22182.7828254,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1031,201404,-10521.23001909,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1032,201405,93082.6246988,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1033,201406,-9144.16387444,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1034,201407,-2939.61074265,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1035,201408,17351.59079469,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1036,201409,47852.06125885,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1037,201410,19525.57607343,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1038,201411,5957.83540863,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1039,201412,-16860.58704417,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1040,201501,98848.74516163,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1041,201502,1277.7557818,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1042,201503,-34292.48240175,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1043,201504,-32697.5670983,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1044,201505,17527.0085511,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1045,201506,-28511.02566361,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1046,201507,31255.59374101,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1047,201508,20331.6413359,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1048,201509,43005.22130944,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1049,201510,32942.46390111,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1050,201511,-45782.70584653,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1051,201512,-25134.52931341,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1052,201601,132104.90311774,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1053,201602,-2275.96654592,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1054,201603,22460.6555042,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1055,201604,5591.69316727,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1056,201605,-7616.6214787,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1057,201606,71482.15265453,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1058,201607,3465.08364522,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1059,201608,-4974.23306463,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1060,201609,37962.68615569,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1061,201610,25540.92531975,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1062,201611,69506.75948802,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1063,201612,-68363.96966725,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1064,201701,-5115.50736666,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1065,201702,-13677.04635074,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1066,201703,-13821.39523924,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1067,201704,-66469.50844261,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1068,201705,19574.96150746,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1069,201706,51163.59415647,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1070,201707,36378.1141492,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1071,201708,3761.07605073,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1072,201709,74525.63872153,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1073,201710,-7578.894553,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1074,201711,-26914.85782579,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1075,201712,-55614.39916741,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1076,201801,158297.06325482,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1077,201802,1191.89000122,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1078,201803,20020.91357602,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1079,201804,-25317.52195407,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1080,201805,21406.3901726,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1081,201806,10718.5138494,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1082,201807,-1562.9382144,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1083,201808,5699.81944437,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1084,201809,136231.48634272,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1085,201810,-57579.59631647,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1086,201811,-18708.25184449,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1087,201812,-14472.39661649,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1088,201901,20386.45265583,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1089,201902,-5951.49136558,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1090,201903,94635.72222957,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1091,201904,1387.80039335,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1092,201905,-106802.15733809,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1093,201906,65405.74627632,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1094,201907,-19144.26642936,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1095,201908,36244.71799204,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1096,201909,69645.28178101,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1097,201910,-22502.50762548,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1098,201911,-21430.90432289,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1099,201912,-7021.58868391,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1100,202001,18159.14663478,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1101,202002,127969.52407531,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1102,202003,401937.45063739,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1103,202004,-43748.68598547,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1104,202005,-46710.90865628,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1105,202006,-126075.05566268,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1106,202007,-53580.68453535,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1107,202008,25432.45022918,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1108,202009,15355.44476935,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1109,202010,-78395.9598554,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1110,202011,68624.72865944,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1111,202012,-118778.15782836,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1112,202101,10057.28410287,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1113,202102,25919.2531665,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1114,202103,40829.23387527,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1115,202104,-37398.8317323,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1116,202105,-14925.98188326,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1117,202106,-66683.13789501,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1118,202107,-64767.33049063,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1119,202108,70921.38257373,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1120,202109,161473.5649368,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1121,202110,-59734.27312882,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1122,202111,-2752.44439848,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1123,202112,-82482.78652635,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1124,202201,51327.80619603,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1125,202202,15045.72492462,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1126,202203,223488.5862454,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1127,202204,-48385.50655636,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1128,202205,51200.79587213,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1129,202206,84554.10232464,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1130,202207,-83020.39894597,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1131,202208,-70497.25014787,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1132,202209,142268.42387462,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1133,202210,-50047.75721215,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1134,202211,-73645.98661232,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1135,202212,-37242.60807754,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1136,202301,63805.88894565,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1137,202302,-51943.97916471,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1138,202303,141445.29160032,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1139,202304,-24654.76978504,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1140,202305,29353.13154641,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1141,202306,24627.6321316,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1142,202307,82879.54183181,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1143,202308,145259.18190667,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1144,202309,161399.8590354,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1145,202310,10435.63966998,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1146,202311,5975.82948447,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1147,202312,-83209.24779217,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1148,202401,72710.92373418,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1149,202402,33047.04726087,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1150,202403,11565.21229677,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1151,202404,61639.12322591,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1152,202405,-546.9838019,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1153,202406,3421.33391287,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1154,202407,3093.60896753,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1155,202408,134467.38024165,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1156,202409,19271.91178481,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1157,202410,-32399.67038523,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1158,202411,-52919.42792362,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1159,202412,33107.24131051,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1160,202501,22270.37241872,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1161,202502,17226.82468001,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1162,202503,17562.72543306,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1163,202504,-107020.89490249,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
1164,202505,87789.3746412,BPBP6JYNFL3,Financial account/Other investment/Net(Liabilities),100 million Yen,MONTHLY
