令和5年,1月,2023,Jan,"27,784","34,243","-6,459","3,834","5,355","-1,521","1,463","2,157",-694,603,"1,532",-929,73,106,-33,98,10,88,"1,389","1,234",155,155,267,-112,18,17,1,30,30,0,2,1,1,          --,          --,          --,1,0,0,"7,443","9,178","-1,735","7,433","9,176","-1,743",10,1,9,50,327,-278,          --,4,-4,          --,          --,          --,-36,258,-293,"1,799","3,181","-1,382",798,"2,183","-1,385",2,          --,2,"14,653","16,081","-1,427","1,766","1,729",37,"5,702","7,598","-1,895","1,005",741,264,"1,308","1,981",-673,"2,012","1,950",62,843,614,229,26,383,-357,"1,435",792,644,1,10,-9,76,57,20,          --,          --,          --,5,1,4,-5,          --,-5,7,1,6,          --,          --,          --,0,120,-120,          --,120,-120,          --,          --,          --,          --,          --,          --,"22,989","27,456","-4,467","1,594","1,549",45,"7,506","7,656",-150,          --,          --,          --
,2月,,Feb,"30,753","30,930",-178,"4,766","4,284",481,"1,772","1,484",288,664,583,81,127,21,106,61,20,41,"1,523","1,494",29,597,661,-64,2,          --,2,18,21,-3,2,1,1,0,          --,0,          --,          --,          --,"10,166","8,626","1,541","9,760","8,623","1,137",407,2,404,"1,065",255,810,          --,          --,          --,          --,          --,          --,885,178,707,"1,728","1,737",-9,"1,714","1,737",-23,2,          --,2,"13,024","16,024","-3,001","2,020","2,062",-42,"3,437","3,733",-295,666,367,299,"2,184","2,529",-345,"1,850","1,800",50,760,608,152,"1,088",606,482,742,"1,164",-422,2,33,-31,61,56,5,          --,          --,          --,4,4,0,-5,          --,-5,9,4,5,          --,          --,          --,0,          --,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"24,963","26,401","-1,438","2,142","2,177",-35,"8,841","11,108","-2,268",          --,0,0
,3月,,Mar,"51,066","40,435","10,631","8,366","4,883","3,483","2,614","2,239",375,"2,041",607,"1,434",336,26,310,309,3,306,"2,119","1,339",780,828,645,183,56,          --,56,18,23,-5,3,1,3,2,          --,2,25,0,24,"13,456","11,202","2,255","13,445","11,178","2,267",12,23,-12,"4,070","1,181","2,889",7,          --,7,          --,          --,          --,"3,862","1,105","2,757","2,626","1,671",956,"2,610","1,671",939,2,          --,2,"22,468","21,493",975,"1,798","2,541",-743,"7,987","7,112",875,680,415,264,"5,397","5,151",245,"2,031","1,996",35,993,"1,122",-129,416,39,377,"2,836","2,666",170,18,9,10,98,84,14,          --,          --,          --,8,5,3,-5,          --,-5,13,5,8,          --,          --,          --,71,          --,71,70,          --,70,          --,          --,          --,          --,          --,          --,"38,830","34,369","4,462","3,027","2,007","1,020","11,626","11,703",-76,          --,1,-1
,4月,,Apr,"34,828","44,186","-9,358","4,826","5,831","-1,005","1,678","1,777",-99,597,"1,394",-797,449,101,348,130,270,-140,"1,798","2,025",-227,115,162,-47,30,25,5,21,51,-30,1,          --,1,6,          --,6,          --,26,-26,"8,081","13,394","-5,313","8,063","13,394","-5,330",18,1,17,136,214,-78,          --,          --,          --,          --,          --,          --,36,155,-119,"2,455","3,639","-1,184","2,438","3,639","-1,201",1,          --,1,"19,319","21,038","-1,719","1,797","1,585",212,"11,168","12,730","-1,562",733,381,352,"1,591","1,259",331,"1,727","1,712",15,962,671,292,113,503,-390,927,"1,866",-939,2,6,-4,120,150,-29,          --,          --,          --,10,1,10,-5,          --,-5,12,1,12,          --,          --,          --,2,70,-68,          --,70,-70,          --,          --,          --,          --,          --,          --,"29,965","38,341","-8,375","1,971","2,263",-292,"7,214","6,427",788,          --,3,-3
,5月,,May,"31,814","30,504","1,311","3,583","3,623",-40,"1,655","1,147",508,629,384,245,93,55,39,54,29,25,"1,057","1,738",-682,33,223,-190,2,          --,2,37,18,19,6,27,-21,1,          --,1,1,2,-1,"10,157","9,321",837,"10,124","9,321",803,33,          --,33,190,98,92,23,          --,23,          --,          --,          --,51,46,4,"1,421","1,174",247,"1,419","1,174",245,1,          --,1,"16,459","16,286",174,"1,756","1,536",220,"6,494","6,334",161,"1,062",643,419,"1,986","3,409","-1,423","1,814","1,804",10,837,693,144,19,          --,19,"2,201","1,568",633,3,14,-12,133,133,-1,          --,          --,          --,3,3,1,-5,          --,-5,8,3,6,          --,          --,          --,0,          --,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"28,113","26,809","1,304","1,136","2,008",-872,"7,753","8,369",-616,          --,          --,          --
,6月,,Jun,"41,972","35,147","6,825","8,790","5,287","3,503","2,414","2,346",67,"2,205",621,"1,585",166,115,51,168,39,128,"2,741","1,450","1,291",627,655,-29,2,19,-17,464,40,424,1,0,1,1,0,1,0,          --,0,"10,755","9,416","1,339","10,721","9,406","1,315",34,10,24,217,339,-122,6,4,1,          --,          --,          --,129,290,-161,"2,968","4,554","-1,586","2,959","4,550","-1,590",1,          --,1,"19,165","15,516","3,649","1,401","1,328",73,"9,210","6,519","2,691",717,723,-5,"2,384","2,545",-161,"1,898","1,817",81,935,892,43,493,61,433,"1,860","1,276",585,3,11,-8,155,120,35,          --,          --,          --,25,35,-11,-5,          --,-5,29,35,-6,          --,          --,          --,52,          --,52,52,          --,52,          --,          --,          --,          --,          --,          --,"33,049","29,525","3,524","3,836","2,165","1,670","8,088","7,707",380,          --,          --,          --
,7月,,Jul,"79,781","81,754","-1,973","5,703","6,433",-730,"2,185","2,274",-90,636,"1,775","-1,139",153,33,120,62,2,60,"2,579","2,167",412,47,148,-101,2,          --,2,38,33,5,1,          --,1,          --,          --,          --,0,0,0,"10,392","10,762",-370,"10,377","10,750",-373,14,12,3,"2,285","3,877","-1,592",77,3,74,          --,          --,          --,"1,331","3,622","-2,292","3,511","3,366",145,"2,170","2,027",143,2,          --,2,"57,891","57,264",627,"1,656","1,627",29,"49,337","47,709","1,629","1,312",653,659,"1,464","1,246",218,"1,983","1,961",21,"1,099",897,202,29,431,-402,807,"2,505","-1,697",1,9,-8,100,100,-1,          --,          --,          --,-1,2,-3,-5,          --,-5,4,2,2,          --,          --,          --,0,50,-50,          --,50,-50,          --,          --,          --,          --,          --,          --,"70,589","70,054",534,"2,666","2,348",318,"7,739","7,035",704,1,          --,1
,8月,,Aug,"39,205","40,206","-1,001","5,391","4,169","1,222","1,606","1,626",-21,950,733,217,"1,019",47,972,86,3,83,"1,562","1,701",-139,84,21,63,1,          --,1,75,37,38,5,1,4,1,          --,1,          --,          --,          --,"16,626","14,374","2,252","16,614","14,373","2,241",12,1,10,220,127,93,          --,          --,          --,4,          --,4,127,102,25,"1,875","2,656",-782,"1,737","2,522",-785,2,          --,2,"15,093","18,879","-3,786","1,644","1,519",125,"7,230","12,411","-5,181",779,427,352,"1,495","1,174",321,"1,818","1,795",23,852,776,77,65,43,22,939,495,444,0,7,-7,91,91,-1,          --,          --,          --,1,2,-1,-2,          --,-2,2,2,0,          --,          --,          --,1,          --,1,          --,          --,          --,          --,          --,          --,          --,          --,          --,"33,540","35,777","-2,237","1,728","1,760",-32,"6,919","5,958",961,0,          --,0
,9月,,Sep,"69,482","52,809","16,673","8,024","4,616","3,409","2,467","2,042",425,"2,158",925,"1,233",190,32,158,95,17,79,"2,305",999,"1,306",755,527,228,6,1,5,42,73,-31,1,          --,1,          --,          --,          --,1,          --,1,"15,362","13,022","2,340","15,352","13,022","2,330",10,          --,10,"3,486","2,540",946,          --,          --,          --,          --,          --,          --,"3,353","1,804","1,549","2,858","1,673","1,185","2,848","1,670","1,178",1,1,1,"39,641","30,928","8,713","1,620","1,526",94,"27,019","21,087","5,931","1,108",580,529,"4,075","3,666",409,"1,736","1,710",26,"1,108","1,069",40,524,82,442,"2,213",598,"1,615",5,9,-4,74,72,2,          --,          --,          --,18,29,-11,-2,          --,-2,18,29,-11,          --,          --,          --,92,1,91,90,          --,90,          --,          --,          --,          --,          --,          --,"57,950","45,638","12,313","3,108","1,600","1,508","10,407","9,221","1,186",          --,          --,          --
,10月,,Oct,"34,701","36,119","-1,418","6,507","5,729",778,"2,586","2,399",186,893,"1,325",-431,98,28,69,95,33,63,"2,720","1,724",996,61,183,-122,4,          --,4,38,36,1,1,          --,1,1,          --,1,          --,          --,          --,"12,623","13,198",-575,"12,601","13,198",-597,22,          --,22,237,594,-356,0,          --,0,1,          --,1,108,545,-437,"1,601","1,812",-211,"1,437","1,650",-213,1,          --,1,"13,731","14,694",-963,"1,543","1,528",15,"5,211","4,759",452,"1,631",870,761,"1,537","1,306",231,"1,840","1,839",2,975,925,49,50,479,-430,751,"2,788","-2,037",1,7,-6,56,55,1,          --,          --,          --,2,2,-1,-2,          --,-2,4,2,2,          --,          --,          --,0,90,-90,          --,90,-90,          --,          --,          --,          --,          --,          --,"27,888","29,575","-1,688","2,824","1,944",881,"7,768","7,132",635,          --,3,-3
,11月,,Nov,"37,150","31,401","5,749","8,468","4,607","3,861","1,830","1,748",82,868,658,210,111,20,91,202,32,170,"5,306","2,023","3,283",64,88,-24,6,          --,6,53,35,18,9,2,7,2,          --,2,1,          --,1,"12,426","11,567",858,"12,414","11,567",846,12,          --,12,261,813,-552,5,          --,5,          --,          --,          --,120,748,-628,"2,850","2,531",319,"2,826","2,530",296,3,          --,3,"13,145","11,878","1,267","1,789","1,430",359,"4,541","4,653",-112,915,513,402,"1,537","1,973",-436,"1,897","1,909",-12,900,930,-30,42,2,40,"1,369",287,"1,082",0,4,-4,44,43,0,          --,          --,          --,1,6,-5,-2,          --,-2,3,6,-3,          --,          --,          --,0,          --,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"28,607","26,008","2,599","5,440","2,148","3,292","7,234","6,922",312,          --,0,0
,12月,,Dec,"51,227","43,131","8,096","10,564","7,329","3,234","3,160","2,383",777,"1,808",730,"1,078",157,29,128,140,28,112,"3,982","2,982","1,000","1,083",639,445,68,          --,68,157,538,-381,2,          --,2,2,          --,2,1,          --,1,"15,390","13,000","2,390","15,364","12,983","2,381",26,16,10,637,834,-198,6,          --,6,          --,          --,          --,334,751,-416,"2,729","1,983",746,"2,584","1,841",743,2,          --,2,"21,858","19,967","1,891","1,608","1,306",303,"7,641","6,288","1,353",940,"2,053","-1,113","4,414","4,504",-90,"1,955","1,957",-2,966,"1,305",-339,471,33,438,"2,286","2,357",-71,1,6,-5,41,35,6,          --,          --,          --,14,18,-4,-2,          --,-2,16,18,-2,          --,          --,          --,36,          --,36,35,          --,35,          --,          --,          --,          --,          --,          --,"40,120","34,836","5,284","5,298","4,159","1,139","11,928","11,322",606,          --,          --,          --
令和6年,1月,2024,Jan,"39,146","58,900","-19,754","7,257","7,074",183,"2,641","2,503",138,675,"1,066",-391,630,41,589,168,5,163,"3,050","2,664",386,26,412,-386,          --,          --,          --,57,378,-321,2,4,-2,6,          --,6,          --,0,0,"14,081","32,968","-18,887","14,058","32,960","-18,902",23,8,16,829,"2,203","-1,374",1,          --,1,          --,          --,          --,758,"2,085","-1,327","3,422","3,140",281,"2,419","2,142",277,3,          --,3,"13,562","13,477",84,"1,830","1,813",17,"4,986","5,647",-661,776,456,320,"2,145","1,748",397,"1,693","1,685",8,976,853,122,0,478,-478,930,604,326,96,6,90,48,86,-38,          --,          --,          --,-5,2,-7,-9,          --,-9,4,2,2,          --,          --,          --,0,35,-35,          --,35,-35,          --,          --,          --,          --,          --,          --,"30,233","48,635","-18,402","3,141","3,458",-316,"7,643","7,225",419,35,          --,35
,2月,,Feb,"57,808","59,529","-1,722","8,034","6,857","1,177","2,612","2,454",158,"1,378",596,783,141,87,54,511,2,509,"2,706","3,188",-482,624,472,152,1,9,-8,51,50,1,2,          --,2,2,          --,2,1,          --,1,"27,176","32,840","-5,664","27,147","32,829","-5,681",28,11,17,267,808,-541,          --,          --,          --,          --,          --,          --,177,759,-582,"2,878","1,749","1,129","2,876","1,749","1,126",3,          --,3,"19,449","17,266","2,183","1,158","1,562",-404,"4,441","3,210","1,231",955,473,482,"2,556","1,859",697,"1,724","1,711",13,854,713,141,29,87,-58,984,839,145,16,56,-40,80,82,-1,          --,          --,          --,3,9,-6,-9,          --,-9,11,9,2,          --,          --,          --,0,          --,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"50,014","51,857","-1,843","3,391","3,719",-328,"14,023","13,217",806,          --,          --,          --
,3月,,Mar,"63,658","47,377","16,281","14,150","8,453","5,697","4,255","3,014","1,242","2,781",634,"2,147",455,191,264,191,117,74,"4,533","3,829",704,777,616,161,30,          --,30,"1,121",52,"1,069",          --,          --,          --,1,0,1,0,1,0,"17,353","15,096","2,257","17,337","15,093","2,244",16,3,13,"2,127",311,"1,816",11,          --,11,23,          --,23,"1,927",114,"1,813","4,525","2,381","2,144","4,521","2,380","2,142",2,          --,2,"25,490","21,127","4,363","1,726","1,681",45,"10,373","7,820","2,553","1,341",640,701,"6,362","5,305","1,057","2,183","2,161",23,"1,237","1,326",-89,531,177,354,"1,436",406,"1,030",1,5,-4,95,95,0,          --,          --,          --,1,9,-8,-9,          --,-9,9,8,1,          --,          --,          --,12,          --,12,11,          --,11,          --,          --,          --,          --,          --,          --,"47,568","38,804","8,763","6,466","4,497","1,969","13,672","12,898",775,          --,          --,          --
,4月,,Apr,"54,627","51,757",2870,"8,768","11,408","-2,641","2,566","3,382",-816,"1,096",823,273,235,147,87,142,455,-314,"4,628","4,957",-329,46,486,-440,13,          --,13,15,"1,149","-1,134",2,          --,2,3,          --,3,1,8,-7,"16,390","14,718","1,672","16,361","14,681","1,679",30,36,-7,894,116,779,2,7,-5,          --,          --,          --,703,57,646,"5,792","4,469",1323,"5,789","4,469",1320,1,          --,1,"22,787","21,034","1,753","2,076","1,939",137,"6,576","9,865","-3,289",758,"1,094",-336,"4,002","3,187",814,"1,995","1,960",34,"1,069",996,73,54,504,-450,"1,126","1,192",-66,31,16,15,199,135,63,          --,          --,          --,-4,1,-5,-9,          --,-9,5,1,4,          --,          --,          --,0,11,-11,          --,11,-11,          --,          --,          --,          --,          --,          --,"45,110","40,683","4,427","4,713","6,593","-1,880","15,084","9,971","5,113",36,4,32
,5月,,May,"42,814","41,467","1,347","8,326","7,293","1,033","2,322","2,428",-106,608,681,-73,177,28,150,151,9,142,"4,753","4,032",721,278,76,202,9,20,-12,15,19,-4,9,1,8,3,          --,3,1,          --,1,"15,185","14,673",513,"15,173","14,664",509,12,9,4,503,120,383,          --,          --,          --,          --,          --,          --,388,49,338,"2,324","3,488","-1,165","2,309","3,486","-1,178",1,2,-1,"16,483","15,883",600,"1,522","1,466",56,"5,002","4,736",266,878,572,307,"3,379","4,199",-820,"2,096","2,084",11,"1,190",916,273,1,11,-11,"2,078","1,509",569,8,19,-10,181,152,29,          --,          --,          --,-7,9,-16,-9,          --,-9,2,9,-7,          --,          --,          --,0,          --,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"34,128","34,054",73,"5,067","4,148",919,"9,402","9,639",-236,          --,3,-3
,6月,,Jun,"59,120","49,030","10,091","12,227","7,229","4,998","4,026","2,979","1,047","1,581",579,1002,366,167,199,425,2,424,"5,131","2,938","2,194",386,522,-136,4,          --,4,296,42,254,5,          --,5,1,          --,1,5,          --,5,"17,773","17,433",340,"17,072","16,749",322,701,684,18,761,"1,877","-1,116",1,          --,1,          --,          --,          --,461,"1,826","-1,365","7,622","6,213","1,409","7,601","6,213","1,388",1,          --,1,"20,731","16,262","4,469","1,193","1,281",-88,"8,962","5,248","3,714",643,735,-92,"3,595","3,883",-287,"2,285","2,203",82,941,983,-43,879,197,682,"1,125",773,352,6,10,-5,153,151,2,          --,          --,          --,5,16,-11,-8,          --,-8,13,13,0,          --,          --,          --,1,          --,1,          --,          --,          --,          --,          --,          --,          --,          --,          --,"46,719","39,910","6,809","5,823","3,502","2,321","10,637","10,233",404,7,          --,7
,7月,,Jul,"108,145","109,690","-1,545","12,070","11,168",902,"3,132","4,242","-1,109","1,833","1,221",612,506,166,340,82,4,78,"6,188","5,079","1,110",284,175,109,1,          --,1,28,283,-254,5,          --,5,4,          --,4,          --,          --,          --,"20,759","18,195","2,565","20,746","18,194","2,552",13,0,13,"1,018","2,092","-1,073",          --,          --,          --,          --,          --,          --,911,"1,804",-893,"5,275","7,297","-2,021","3,917","5,958","-2,041",1,          --,1,"69,026","70,934","-1,907","1,871","2,178",-307,"56,232","58,426","-2,195",742,472,270,"5,424","3,933","1,491","2,358","2,296",62,"1,079",995,85,3,513,-511,"1,007","1,517",-510,10,2,8,159,155,4,          --,          --,          --,-4,5,-9,-9,          --,-9,4,5,-1,          --,          --,          --,0,          --,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"93,783","95,203","-1,420","6,510","5,536",974,"11,785","10,990",795,          --,          --,          --
,8月,,Aug,"47,840","55,610","-7,770","8,611","7,450","1,160","2,186","1,891",294,957,693,264,259,44,214,80,49,31,"4,961","4,652",309,120,106,14,19,0,18,26,14,12,3,          --,3,1,0,0,0,          --,0,"16,275","18,310","-2,035","15,597","16,923","-1,326",678,"1,387",-709,"1,712","1,630",81,2,          --,2,          --,          --,          --,"1,624","1,595",29,"4,155","5,073",-919,"4,019","4,939",-920,0,          --,0,"17,093","23,143","-6,051","1,515","1,275",240,"6,628","13,302","-6,673",653,443,210,"2,832","3,787",-955,"2,411","2,358",53,848,834,15,2,514,-511,"1,945",354,"1,591",11,1,10,148,141,7,          --,          --,          --,-4,2,-7,-9,          --,-9,5,2,3,          --,          --,          --,0,          --,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"37,467","46,427","-8,960","5,129","4,773",357,"8,515","9,473",-958,          --,          --,          --
,9月,,Sep,"63,758","47,583","16,175","12,010","10,378","1,632","3,700","2,896",804,"1,761","1,649",112,293,70,223,126,499,-372,"5,051","4,656",395,658,586,72,9,1,7,349,19,330,6,1,5,          --,          --,          --,0,1,-1,"15,795","14,168","1,627","15,779","14,157","1,622",16,11,5,631,336,295,          --,          --,          --,          --,          --,          --,343,254,89,"6,454","3,367","3,088","6,420","3,367","3,053",1,          --,1,"28,867","19,321","9,546","1,467","1,397",70,"11,518","7,684","3,834","1,003",710,293,"7,057","5,477","1,580","2,364","2,271",94,955,805,150,173,14,159,"4,018",403,"3,615",9,5,4,111,109,2,          --,          --,          --,1,13,-13,-9,          --,-9,9,13,-4,          --,          --,          --,0,          --,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"51,206","37,378","13,828","6,130","5,263",866,"13,325","11,231","2,094",          --,          --,          --
,10月,,Oct,"54,637","58,813","-4,176","9,726","11,433","-1,707","2,145","3,741","-1,596","1,445","1,210",235,124,155,-31,142,104,38,"5,673","5,762",-89,129,126,3,9,23,-14,36,313,-277,2,          --,2,4,          --,4,1,          --,1,"19,638","17,995","1,644","19,612","17,982","1,630",26,13,13,"1,114",738,376,          --,          --,          --,          --,          --,          --,"1,034",666,368,"3,516","5,729","-2,212","3,349","5,548","-2,198",1,17,-17,"20,625","22,918","-2,293","1,347","1,648",-302,"9,316","10,070",-754,881,"1,477",-597,"4,317","5,065",-747,"2,597","2,555",42,909,847,63,0,199,-199,"1,026",895,131,6,2,4,113,98,15,          --,          --,          --,17,1,17,14,          --,14,3,1,3,          --,          --,          --,0,          --,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"43,753","46,592","-2,839","5,859","6,223",-365,"10,280","11,954","-1,673",5,3,2
,11月,,Nov,"52,261","46,584","5,678","9,115","8,644",472,"1,337","1,089",248,1845,556,1290,164,29,136,117,114,4,"5,507","6,804","-1,297",91,38,52,18,          --,18,24,13,11,7,          --,7,1,0,0,1,          --,1,"19,572","15,642","3,930","17,637","15,642","1,995","1,935",0,"1,935","2,085","1,687",399,0,          --,0,          --,          --,          --,"1,948","1,572",376,"4,036","3,897",139,"4,035","3,888",147,0,0,0,"17,413","16,712",701,"1,362","1,131",231,"6,986","6,968",19,914,577,336,"3,670","4,578",-908,"2,363","2,333",30,825,813,12,1,8,-7,"1,084",149,935,4,1,3,84,81,3,          --,          --,          --,40,2,38,37,          --,37,2,2,0,          --,          --,          --,0,          --,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"41,137","36,402","4,735","5,649","6,856","-1,207","9,290","9,595",-305,0,5,-5
,12月,,Dec,"72,275","60,725","11,551","13,364","9,724","3,641","3,720","1,970","1,750","1,384","1,250",134,366,37,329,196,32,164,"6,345","5,843",502,"1,011",549,462,78,20,58,250,22,228,6,          --,6,4,          --,4,1,          --,1,"21,238","22,049",-811,"21,212","22,038",-826,27,12,15,"3,391","5,660","-2,268",1,          --,1,4,          --,4,"2,989","5,598","-2,610","6,092","4,324","1,768","5,629","3,870","1,760",315,311,4,"28,162","18,959","9,204","2,056","1,950",106,"8,061","6,967",1095,883,700,183,"10,865","5,192","5,673","2,351","2,345",6,872,980,-108,425,199,225,"1,474",220,"1,254",0,3,-2,42,40,2,          --,          --,          --,26,9,17,14,          --,14,10,9,1,          --,          --,          --,0,          --,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"55,749","45,220","10,528","7,695","6,434","1,260","18,626","11,772","6,854",52,1,51
令和7年,1月,2025,Jan,"57,695","57,653",42,"10,180","9,963",217,"1,918","2,634",-716,"1,399",913,486,183,217,-35,89,31,59,"6,381","5,532",849,155,343,-189,3,          --,3,38,293,-255,11,          --,11,1,          --,1,          --,          --,          --,"21,468","19,657","1,811","21,383","19,656","1,727",85,0,84,"2,379","2,853",-474,0,          --,0,          --,          --,          --,"2,130","2,751",-621,"7,166","6,882",284,"6,166","5,884",282,1,          --,1,"16,507","18,270","-1,763","1,628","1,966",-338,"5,835","7,423","-1,588",784,716,69,"3,558","4,620","-1,062","2,167","2,118",48,970,825,145,4,203,-198,"1,221",168,"1,053",40,22,18,47,44,4,          --,          --,          --,-5,27,-33,-9,23,-32,3,2,1,          --,          --,          --,0,          --,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"44,252","43,876",377,"6,589","6,168",421,"9,449","10,679","-1,230",1,          --,1
,2月,,Feb,"52,842","52,961",-118,"11,257","8,960","2,297","1,470","2,104",-634,"1,434",470,965,138,38,101,81,17,64,"7,762","6,010","1,752",300,263,37,18,          --,18,42,58,-16,3,          --,3,          --,          --,          --,1,          --,1,"19,582","17,215","2,367","18,121","17,204",917,"1,461",11,"1,450",952,315,637,          --,1,-1,1,          --,1,885,272,613,"6,063","6,200",-137,"6,059","6,195",-137,1,2,-2,"14,991","20,268","-5,277","1,478","1,025",453,"4,626","10,025","-5,400",760,398,362,"3,675","4,935","-1,260","1,889","1,901",-13,730,621,109,38,7,31,576,168,408,12,3,9,64,51,12,          --,          --,          --,-3,2,-5,-9,          --,-9,6,2,4,          --,          --,          --,0,          --,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"40,713","43,702","-2,990","8,128","6,331","1,797","9,789","10,066",-277,          --,          --,          --
,3月,,Mar,"78,229","66,256","11,972","17,979","12,388","5,591","3,462","2,213","1,249","2,914","1,103","1,811",672,211,461,366,34,332,"8,938","8,112",826,"1,053",664,389,25,1,24,516,39,476,4,          --,4,2,1,1,3,          --,3,"23,545","22,392","1,153","23,527","22,365","1,162",17,27,-9,961,698,263,6,          --,6,          --,          --,          --,757,574,184,"6,913","6,767",146,"6,910","6,766",144,1,0,0,"28,806","24,001","4,805","1,308","1,157",151,"11,394","8,962","2,432",759,653,106,"8,599","6,171","2,428","2,188","2,253",-64,985,"1,361",-376,223,2,221,"2,093","1,875",218,9,4,5,93,87,7,          --,          --,          --,19,11,8,6,          --,6,12,11,1,          --,          --,          --,7,          --,7,          --,          --,          --,          --,          --,          --,          --,          --,          --,"59,634","53,201","6,433","10,542","8,826","1,716","15,311","13,160","2,151",0,          --,0
,4月,,Apr,"51,519","53,655","-2,136","11,855","13,537","-1,681","2,593","3,881","-1,288","1,866","1,345",520,511,151,360,341,114,228,"6,495","7,315",-820,29,227,-197,4,11,-7,9,490,-481,1,1,0,1,          --,1,          --,          --,          --,"18,369","18,657",-287,"18,342","18,646",-304,27,11,16,"1,300",850,450,0,          --,0,          --,          --,          --,"1,170",761,410,"2,551","3,541",-991,"2,548","3,541",-993,1,          --,1,"17,437","17,040",397,"1,165","1,644",-479,"6,951","7,071",-120,753,580,173,"3,678","2,507","1,171","2,250","2,215",34,739,778,-39,-2,359,-360,"1,700",201,"1,500",9,14,-5,101,103,-1,          --,          --,          --,6,29,-23,-9,          --,-9,5,29,-25,          --,          --,          --,0,          --,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"38,707","39,388",-681,"6,545","8,046","-1,501","8,785","9,768",-983,          --,54,-54
,5月,,May,"38,512","33,612","4,900","9,292","8,826",466,"1,553","2,175",-622,748,534,214,282,247,35,89,1,88,"6,531","5,838",693,55,20,35,2,          --,2,13,5,8,13,          --,13,1,1,0,0,          --,0,"8,735","8,307",428,"8,722","8,302",420,13,5,8,"1,966",139,"1,826",          --,7,-7,          --,          --,          --,"1,811",80,"1,731","3,338","3,069",269,"3,336","3,061",274,2,          --,2,"15,179","13,271","1,909","1,822","1,501",321,"5,850","5,972",-122,933,526,408,"2,026","1,665",361,"2,513","2,460",54,529,650,-121,24,26,-2,"1,182",123,"1,059",17,7,10,122,123,-1,          --,          --,          --,2,0,2,-9,          --,-9,2,0,2,          --,          --,          --,0,          --,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"27,346","24,656","2,689","6,618","5,869",749,"8,146","7,176",970,          --,113,-113
,6月,,Jun,"55,446","43,321","12,125","13,578","9,580","3,998","2,776","1,446","1,330","1,195","1,011",184,548,99,450,72,          --,72,"7,329","5,901","1,428",973,"1,116",-143,5,          --,5,594,7,587,17,0,17,22,          --,22,0,          --,0,"11,315","10,225",1090,"11,293","10,003","1,290",22,222,-200,"3,016","2,845",171,          --,          --,          --,          --,          --,          --,"2,748","2,682",66,"6,447","6,934",-487,"6,329","6,824",-494,0,          --,0,"20,953","13,618","7,335","1,624","1,518",107,"8,037","5,352","2,685",730,710,20,"4,466","2,363","2,103","2,492","2,416",76,874,777,98,189,29,160,"2,287",127,"2,160",2,11,-9,137,127,9,          --,          --,          --,137,111,25,6,          --,6,19,11,8,          --,          --,          --,0,6,-6,          --,          --,          --,          --,          --,          --,          --,          --,          --,"38,957","30,890","8,068","8,985","7,024","1,960","10,628","8,134","2,494",          --,          --,          --
,7月,,Jul,"93,500","89,449","4,051","8,626","10,195","-1,570","1,284","2,672","-1,388","1,742","1,771",-30,253,154,98,87,123,-36,"4,934","4,602",331,269,268,1,4,4,0,23,597,-575,12,          --,12,14,2,12,1,          --,1,"19,527","15,381","4,146","19,425","12,138","7,287",102,"3,243","-3,142","1,967","2,944",-978,1,          --,1,          --,          --,          --,"1,796","2,797","-1,001","5,804","8,681","-2,877","4,425","7,340","-2,915",          --,          --,          --,"57,521","52,237","5,284","2,038","1,729",309,"41,690","41,762",-71,638,488,150,"2,768","3,604",-836,"2,674","2,614",60,598,687,-88,7,839,-832,815,233,581,26,7,19,146,140,6,          --,          --,          --,56,10,46,21,          --,21,11,10,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,"81,449","75,090","6,358","5,258","5,474",-216,"14,917","10,242","4,675",          --,          --,          --
